COD_ESTABELECIMENTO,COD_MCC,NOME_ESTABELECIMENTO,CIDADE_ESTABELECIMENTO,TRANSACAO_COM_CHIP,FREQ_TRANSACAO,MCC_CODE,MCC_DESCRIPTION,NOME_MCC,COD_CATEGORIA
3317242089,4121,AWESOME TAXI MANAGEM AWES,NEW YORK,S,2,4121.0,TAXI / LIMOUSINES,AWESOME TAXI MANAGEM AWES TAXI / LIMOUSINES,10
4631377,5945,BLANC COM IMP LTDA,SAO PAULO,N,1,5945.0,BRINQUEDOS E JOGOS,BLANC COM IMP LTDA BRINQUEDOS E JOGOS,10
43427006200012,5813,TABAC SORBONNE,PARIS 5,N,2,5813.0,"BARES, LANCHONETES, BOATES, CLUBES NOTURNOS","TABAC SORBONNE BARES, LANCHONETES, BOATES, CLUBES NOTURNOS",10
1187256,5812,CANTINA DEVICOLOS,GRAMADO,S,49,5812.0,RESTAURANTES,CANTINA DEVICOLOS RESTAURANTES,10
9599827,5541,AUTO POSTO PASSARELA,V CONQUISTA,S,1,5541.0,POSTOS DE GASOLINA,AUTO POSTO PASSARELA POSTOS DE GASOLINA,10
8715554002,5533,AUTO CENTER B R,SAO JOSE DOS,S,1,5533.0,LOJA DE ACESSORIOS PARA VEICULOS AUTOMOTIVOS,AUTO CENTER B R LOJA DE ACESSORIOS PARA VEICULOS AUTOMOTIVOS,10
27602,5814,PESSIMUS CAMPO GRANDE,CAMPO GRANDE,S,8,5814.0,FAST FOOD,PESSIMUS CAMPO GRANDE FAST FOOD,10
3110010,5111,PAPELARIA PILARES,RIO DE JANEIR,S,102,5111.0,MATERIAIS DE ESCRITORIO,PAPELARIA PILARES MATERIAIS DE ESCRITORIO,10
1042544511,5013,CASA DO OLEO,CURITIBA,N,2,5013.0,PECAS E SERVICOS PARA VEICULOS,CASA DO OLEO PECAS E SERVICOS PARA VEICULOS,10
30274609,5912,CAO DE FAMILIA ARTIGOS,NITEROI,S,1,5912.0,DROGARIAS E FARMACIAS,CAO DE FAMILIA ARTIGOS DROGARIAS E FARMACIAS,10
108162788,780,PAG JOSECARLOSDUARTED,RIODEJANEIRO,S,2,780.0,HORTICULTURA / SERVICO DE JARDINAGEM,PAG JOSECARLOSDUARTED HORTICULTURA / SERVICO DE JARDINAGEM,10
111939,5921,NANDO LANCHONETE,ITABORAI,S,18,5921.0,BEBIDAS,NANDO LANCHONETE BEBIDAS,10
103706411000000,5912,DAIKO FORMULAS,OSASCO,S,1,5912.0,DROGARIAS E FARMACIAS,DAIKO FORMULAS DROGARIAS E FARMACIAS,10
97360398,5651,PAGSEGUROUOL MODAPRAIA,BELEM,S,1,5651.0,VENDAS DE ROUPAS PARA FAMILIA,PAGSEGUROUOL MODAPRAIA VENDAS DE ROUPAS PARA FAMILIA,10
98956,5541,AUTO POSTO DE SERVICOS,RIO DE JANEIR,S,4899,5541.0,POSTOS DE GASOLINA,AUTO POSTO DE SERVICOS POSTOS DE GASOLINA,10
8670875574,5651,ZULEIKA S MODAS LTDA ME,RIO DE JANEIR,S,1,5651.0,VENDAS DE ROUPAS PARA FAMILIA,ZULEIKA S MODAS LTDA ME VENDAS DE ROUPAS PARA FAMILIA,10
8617171,5812,FIDDLER'S ELBOW IRISH PUB,FIRENZE,N,1,5812.0,RESTAURANTES,FIDDLER'S ELBOW IRISH PUB RESTAURANTES,10
349043351000,6051,EURODIVISAS AIPC,SIN INFORMACI,S,2,6051.0,CASAS DE CAMBIO,EURODIVISAS AIPC CASAS DE CAMBIO,10
4095015632,4812,AT&T 0459 0459,WINTER PARK,S,1,4812.0,EQUIPAMENTOS DE TELECOM / INCLUINDO VENDA DE TELEFONE,AT&T 0459 0459 EQUIPAMENTOS DE TELECOM / INCLUINDO VENDA DE TELEFONE,10
42636,8220,PAGSEGUROUOL CURSOSONL,SAO PEDRO DA,N,1,8220.0,UNIVERSIDADES,PAGSEGUROUOL CURSOSONL UNIVERSIDADES,10
4100898873,5814,CHICK-FIL-A #00808 000000,MARIETTA,S,2,5814.0,FAST FOOD,CHICK-FIL-A #00808 000000 FAST FOOD,10
161937126669352,5699,PAYPAL SWAROVSKI,4029357733,N,1,5699.0,ARTIGOS UNISSEX,PAYPAL SWAROVSKI ARTIGOS UNISSEX,10
92526842,5691,PAG MARISAMODAS,SAOJOAODEMERI,S,4,5691.0,ROUPAS MASCULINAS E FEMININAS,PAG MARISAMODAS ROUPAS MASCULINAS E FEMININAS,10
16521560,5814,THE BAKERS,RIO DE JANEIR,S,1790,5814.0,FAST FOOD,THE BAKERS FAST FOOD,10
1088390339,8351,CENTRO EDUCANGINHOS,RIO DE JANEIR,S,2,8351.0,CRECHES,CENTRO EDUCANGINHOS CRECHES,10
8842736,5211,EMARINHO COMERCIO ELET,ARUJA,N,1,5211.0,LOJAS DE MATERIAL DE CONSTRUCAO,EMARINHO COMERCIO ELET LOJAS DE MATERIAL DE CONSTRUCAO,10
25353566,5541,COMERCIO DE COMBUSTIVE,MARIALVA,S,4,5541.0,POSTOS DE GASOLINA,COMERCIO DE COMBUSTIVE POSTOS DE GASOLINA,10
4085919,5812,TEMPERO VERDE,RIO GRANDE,S,6,5812.0,RESTAURANTES,TEMPERO VERDE RESTAURANTES,10
109712132,8999,PAG MARCUSVINICIUSFAR,MESQUITA,N,1,8999.0,SERVICOS PROFISSIONAIS NAO RELACIONADOS,PAG MARCUSVINICIUSFAR SERVICOS PROFISSIONAIS NAO RELACIONADOS,10
6656474,5712,OKA DIRECT LTD,LONDON  SW3 6,S,1,5712.0,MOVEIS EM GERAL,OKA DIRECT LTD MOVEIS EM GERAL,10
1036823560,5499,ACOUGUE DO PUIA,PARAISOPOLIS,S,5,5499.0,ACOUGUE MERC FRUTOS DO MAR ALIM VA,ACOUGUE DO PUIA ACOUGUE MERC FRUTOS DO MAR ALIM VA,10
461005720000000,5813,ESQUINA DA RESENHA,CABO FRIO,N,5,5813.0,"BARES, LANCHONETES, BOATES, CLUBES NOTURNOS","ESQUINA DA RESENHA BARES, LANCHONETES, BOATES, CLUBES NOTURNOS",10
37379500,5947,O AMIGAO ITAGUAI,ITAGUAI,S,642,5947.0,LOJAS DE COUROS E ARTEFATOS,O AMIGAO ITAGUAI LOJAS DE COUROS E ARTEFATOS,10
1064436495,5812,ALDINI RECEPCOES E EVE,BELO HORIZONT,N,1,5812.0,RESTAURANTES,ALDINI RECEPCOES E EVE RESTAURANTES,10
106680495,5655,PAG CHARLESSOUZACHAD,RIODEJANEIRO,S,18,5655.0,ARTIGOS ESPORTIVOS,PAG CHARLESSOUZACHAD ARTIGOS ESPORTIVOS,10
548963,5691,D MIRANDA,RIO DE JANEIR,N,10,5691.0,ROUPAS MASCULINAS E FEMININAS,D MIRANDA ROUPAS MASCULINAS E FEMININAS,10
1019687905,5812,EMPORIO DA ROCA,SAO LUIZ DO P,S,1,5812.0,RESTAURANTES,EMPORIO DA ROCA RESTAURANTES,10
80523263,8999,PAGSEGUROUOL ANAMYBABY,SAO CAETANO D,N,1,8999.0,SERVICOS PROFISSIONAIS NAO RELACIONADOS,PAGSEGUROUOL ANAMYBABY SERVICOS PROFISSIONAIS NAO RELACIONADOS,10
R ISABEL BUENO,6011,RETIRADA - PAIS,,S,2,6011.0,CAIXA ELETRONICO,RETIRADA - PAIS CAIXA ELETRONICO,10
1028122486,5942,LIVRARIA DA SAUDE,SAO PAULO,S,7,5942.0,LIVRARIAS,LIVRARIA DA SAUDE LIVRARIAS,10
621121,5812,BISTRO DAS ARTES,RIO DE JANEIR,S,498,5812.0,RESTAURANTES,BISTRO DAS ARTES RESTAURANTES,10
4593569,5441,HAVANNA ARACAJU,ARACAJU,S,1,5441.0,DOCERIAS E CONFEITARIAS,HAVANNA ARACAJU DOCERIAS E CONFEITARIAS,10
126627611,5812,GOIKO GTA BILBAO,MADRID,N,2,5812.0,RESTAURANTES,GOIKO GTA BILBAO RESTAURANTES,10
17300517,5231,SO TINTAS,S JOSE R PRET,S,1,5231.0,LOJAS DE VIDRO / LOJAS DE PINTURA / PAPEL DE PAREDE,SO TINTAS LOJAS DE VIDRO / LOJAS DE PINTURA / PAPEL DE PAREDE,10
878423519882,5812,MORITO,LONDON  E2 8,N,1,5812.0,RESTAURANTES,MORITO RESTAURANTES,10
161522299273987,5977,PAYPAL SIGHTBAZAAR,4029357733,N,2,5977.0,PERFUMARIAS E TOUCADORES,PAYPAL SIGHTBAZAAR PERFUMARIAS E TOUCADORES,10
1076723451,5331,RAIMUNDO WILSON SENA D,RIO DE JANEIR,S,7,5331.0,LOJAS DE ARMARINHOS E BAZARES,RAIMUNDO WILSON SENA D LOJAS DE ARMARINHOS E BAZARES,10
1032704044,5331,REI DO PANO,VARZEA GRANDE,N,1,5331.0,LOJAS DE ARMARINHOS E BAZARES,REI DO PANO LOJAS DE ARMARINHOS E BAZARES,10
HFIBGMKNAJYDMVI,7372,CREATIVE FABRICA,AMSTERDAM,N,1,7372.0,PROCESSAMENTO DE DADOS E SERVICOS,CREATIVE FABRICA PROCESSAMENTO DE DADOS E SERVICOS,10
104852333,5812,PAG SEBASTIAODECASTRO,SAOJOAODABARR,N,1,5812.0,RESTAURANTES,PAG SEBASTIAODECASTRO RESTAURANTES,10
1030020008,5699,INFO TEC,PARAIBA DO SU,S,7,5699.0,ARTIGOS UNISSEX,INFO TEC ARTIGOS UNISSEX,10
7036549,5812,CERVEC DE BARRIO CONDE,MEXICO DF,S,1,5812.0,RESTAURANTES,CERVEC DE BARRIO CONDE RESTAURANTES,10
107875677,8999,PAG LUCIMARDOSSANTOS,RIODEJANEIRO,N,1,8999.0,SERVICOS PROFISSIONAIS NAO RELACIONADOS,PAG LUCIMARDOSSANTOS SERVICOS PROFISSIONAIS NAO RELACIONADOS,10
12005649954024,5039,ACQIO VIDRACARIA SU,VOLTA REDONDA,N,1,5039.0,MATERIAIS DE CONSTRUCAO SEM CLASSIFICACAO,ACQIO VIDRACARIA SU MATERIAIS DE CONSTRUCAO SEM CLASSIFICACAO,10
4454283,5814,SABORES GELADO,VITORIA,N,1,5814.0,FAST FOOD,SABORES GELADO FAST FOOD,10
ENHR9997,6011,1348000011/ENHR PLAT 47,PLAT,S,2,6011.0,CAIXA ELETRONICO,1348000011/ENHR PLAT 47 CAIXA ELETRONICO,10
162128331000000,8999,BAIXO PRADO,RIO DE JANEIR,S,34,8999.0,SERVICOS PROFISSIONAIS NAO RELACIONADOS,BAIXO PRADO SERVICOS PROFISSIONAIS NAO RELACIONADOS,10
8718251093,4722,FILIAL VACATION,FLORIANOPOLIS,N,39,4722.0,OPERADORES / AGENCIAS DE VIAGEM,FILIAL VACATION OPERADORES / AGENCIAS DE VIAGEM,10
28920180,5511,ARAUJO MOLAS,DUQUE DE CAXI,S,1,5511.0,CARROS E CAMINHOES (NOVOS / USADOS),ARAUJO MOLAS CARROS E CAMINHOES (NOVOS / USADOS),10
10394559,5661,PERLA CALCADOS,RIO DE JANEIR,N,22,5661.0,LOJAS DE SAPATOS,PERLA CALCADOS LOJAS DE SAPATOS,10
8671348035,5462,PADOKA PANNETERIA LTDA,SAO PAULO,S,3,5462.0,PADARIAS,PADOKA PANNETERIA LTDA PADARIAS,10
8730842762,5812,SENSEI DELIVERY,RIO DE JANEIR,S,2,5812.0,RESTAURANTES,SENSEI DELIVERY RESTAURANTES,10
58780602,4121,CHARLES J M DA SILVA,RIO DE JANEIR,S,1,4121.0,TAXI / LIMOUSINES,CHARLES J M DA SILVA TAXI / LIMOUSINES,10
1049687636,7230,MARIA DO CARMO F M,ANGRA DOS REI,S,1,7230.0,SALAO DE BELEZA / BARBEARIA,MARIA DO CARMO F M SALAO DE BELEZA / BARBEARIA,10
8691345649,5932,ONDA D AGUA PISCINAS EIRE,PETROPOLIS,S,10,5932.0,ANTIGUIDADES / VENDA / CONSERTO,ONDA D AGUA PISCINAS EIRE ANTIGUIDADES / VENDA / CONSERTO,10
8730693058,5812,DIVINO FOGAO,SAO PAULO,S,29,5812.0,RESTAURANTES,DIVINO FOGAO RESTAURANTES,10
110884348,5977,PAG MARIADELURDESDASI,SALVADOR,S,1,5977.0,PERFUMARIAS E TOUCADORES,PAG MARIADELURDESDASI PERFUMARIAS E TOUCADORES,10
61722039,5812,LA TAGLIATELLA,VALENCIA,S,2,5812.0,RESTAURANTES,LA TAGLIATELLA RESTAURANTES,10
29244366,5651,SHORTSCO,SAO PAULO,S,2,5651.0,VENDAS DE ROUPAS PARA FAMILIA,SHORTSCO VENDAS DE ROUPAS PARA FAMILIA,10
146965001032333,5812,MAMA THERESAS,WESTBURY,N,1,5812.0,RESTAURANTES,MAMA THERESAS RESTAURANTES,10
878709837883,5812,VALENTINA,LONDON  SW14,S,1,5812.0,RESTAURANTES,VALENTINA RESTAURANTES,10
448888275000000,5814,SALIM MUSTAFA BUENO,GOIANIA,S,4,5814.0,FAST FOOD,SALIM MUSTAFA BUENO FAST FOOD,10
664051,5631,LEO MODAS,RIO DE JANEIR,S,12,5631.0,ACESSORIOS FEMININOS,LEO MODAS ACESSORIOS FEMININOS,10
9596453,8071,LAB FRISCHMANN AISENGAR,CURITIBA,S,2,8071.0,LABORATORIOS MEDICOS / DENTARIOS,LAB FRISCHMANN AISENGAR LABORATORIOS MEDICOS / DENTARIOS,10
4177526,5499,COLONIAIS ANTHERO EIRE,PALHOCA,S,3,5499.0,ACOUGUE MERC FRUTOS DO MAR ALIM VA,COLONIAIS ANTHERO EIRE ACOUGUE MERC FRUTOS DO MAR ALIM VA,10
1085214220,5311,ARMAZEM PARAIBA,GUARABIRA,S,3,5311.0,LOJAS DE DEPARTAMENTO,ARMAZEM PARAIBA LOJAS DE DEPARTAMENTO,10
1011637704,5541,MATOSAO,RIO DE JANEIR,N,687,5541.0,POSTOS DE GASOLINA,MATOSAO POSTOS DE GASOLINA,10
39897931000149,5651,H & M 008,MONTIGNY LE B,S,1,5651.0,VENDAS DE ROUPAS PARA FAMILIA,H & M 008 VENDAS DE ROUPAS PARA FAMILIA,10
1037593909,5271,CLEIDE GOMES,RIO DE JANEIR,S,2,5271.0,VENDEDORES AMBULANTES,CLEIDE GOMES VENDEDORES AMBULANTES,10
2605749,5441,LUCKY LIPS,AAKREHAMN,S,1,5441.0,DOCERIAS E CONFEITARIAS,LUCKY LIPS DOCERIAS E CONFEITARIAS,10
97476503,7299,PAGSEGUROUOL SEXSHOP23,SAOPAULO,N,1,7299.0,AGENTES IMOBILIARIOS / CORRETORES,PAGSEGUROUOL SEXSHOP23 AGENTES IMOBILIARIOS / CORRETORES,10
8722708831,5812,NASIFRAN LOPES BA,RIO DE JANEIR,S,6,5812.0,RESTAURANTES,NASIFRAN LOPES BA RESTAURANTES,10
8491236923,5631,CAROLMEIRELLES JOIAS,RIO DE JANEIR,S,3,5631.0,ACESSORIOS FEMININOS,CAROLMEIRELLES JOIAS ACESSORIOS FEMININOS,10
2012010077UDW1,5541,ANGELS 16,KEMAH,S,2,5541.0,POSTOS DE GASOLINA,ANGELS 16 POSTOS DE GASOLINA,10
9087144242,5812,PEIXE NA REDE,BRASILIA,S,1,5812.0,RESTAURANTES,PEIXE NA REDE RESTAURANTES,10
4597018,5462,CARLOS ALLAN MENDONCA,RIO DE JANEIR,S,24,5462.0,PADARIAS,CARLOS ALLAN MENDONCA PADARIAS,10
18423884,5983,DRIK GAS,SAO GONCALO,S,2,5983.0,COMERCIO DE COMBUSTIVEIS / CARVAO E LENHA,DRIK GAS COMERCIO DE COMBUSTIVEIS / CARVAO E LENHA,10
1066727,5812,THE SHARD,LONDON,N,2,5812.0,RESTAURANTES,THE SHARD RESTAURANTES,10
1075707312,5812,E J C ALVES SILVA BAR,CABO FRIO,S,47,5812.0,RESTAURANTES,E J C ALVES SILVA BAR RESTAURANTES,10
8730151446,7230,BARBEARIA DO ZE,RIO DE JANEIR,S,295,7230.0,SALAO DE BELEZA / BARBEARIA,BARBEARIA DO ZE SALAO DE BELEZA / BARBEARIA,10
25413170,5812,LAGO DA LUA,DOMINGOS MART,S,1,5812.0,RESTAURANTES,LAGO DA LUA RESTAURANTES,10
90018118,5045,PAGSEGUROUOL MUNDOCART,RIODEJANEIRO,N,1,5045.0,EQUIPAMENTOS E PERIFERICOS / COMPUTADORES,PAGSEGUROUOL MUNDOCART EQUIPAMENTOS E PERIFERICOS / COMPUTADORES,10
9064003528,7211,LAVANDERIA CARIOCA,RIO DE JANEIR,S,8,7211.0,BABA,LAVANDERIA CARIOCA BABA,10
1104796594,5661,F L CALCADOS EIRELE,SAO LUIS,S,2,5661.0,LOJAS DE SAPATOS,F L CALCADOS EIRELE LOJAS DE SAPATOS,10
1076092591,5814,MARTA DIAS BRITO,BARUERI,S,1,5814.0,FAST FOOD,MARTA DIAS BRITO FAST FOOD,10
75252368,5065,AUZA E A,SAO PAULO,N,1,5065.0,EQUIPAMENTOS E PECAS ELETRONICAS,AUZA E A EQUIPAMENTOS E PECAS ELETRONICAS,10
