COD_ESTABELECIMENTO,COD_MCC,NOME_ESTABELECIMENTO,CIDADE_ESTABELECIMENTO,TRANSACAO_COM_CHIP,FREQ_TRANSACAO,MCC_CODE,MCC_DESCRIPTION,NOME_MCC,COD_CATEGORIA,CATEGORIA
8731267514,7512,LOCALIZA RENT A CAR,CAMPINA GRAND,S,3,7512.0,LOCADORAS DE VEICULOS,LOCALIZA RENT A CAR LOCADORAS DE VEICULOS,1,Locação de Veiculos
1020085891,7512,LOCALIZA RENT A CAR,CAXIAS DO SUL,N,10,7512.0,LOCADORAS DE VEICULOS,LOCALIZA RENT A CAR LOCADORAS DE VEICULOS,1,Locação de Veiculos
1099363954,7512,CORPUSA TOUR CORP 0910,MIAMI,S,1,7512.0,LOCADORAS DE VEICULOS,CORPUSA TOUR CORP 0910 LOCADORAS DE VEICULOS,1,Locação de Veiculos
1016297464,7512,LOCALIZA AAPPD,PRESIDENTE PR,N,8,7512.0,LOCADORAS DE VEICULOS,LOCALIZA AAPPD LOCADORAS DE VEICULOS,1,Locação de Veiculos
2444933,3357,HERTZ RENT A CAR CONS,SAO PAULO,N,3,3357.0,HERTZ RENT A CAR,HERTZ RENT A CAR CONS HERTZ RENT A CAR,1,Locação de Veiculos
5000749,3405,ENTERPRISE HOLDINGS,CORDOBA,N,1,3405.0,ENTERPRISE RENT-A-CAR,ENTERPRISE HOLDINGS ENTERPRISE RENT-A-CAR,1,Locação de Veiculos
9021189,5533,ABC CAR RENTAL LTD,PORT LOUIS,N,1,5533.0,LOJA DE ACESSORIOS PARA VEICULOS AUTOMOTIVOS,ABC CAR RENTAL LTD LOJA DE ACESSORIOS PARA VEICULOS AUTOMOTIVOS,1,Locação de Veiculos
9740263371,7512,EUROPCAR AQABA AMMAN JORD,AMMAN,S,1,7512.0,LOCADORAS DE VEICULOS,EUROPCAR AQABA AMMAN JORD LOCADORAS DE VEICULOS,1,Locação de Veiculos
1800010075109,3405,ENTERPRISE RENT-A-CAR,FAIRVIEW,N,2,3405.0,ENTERPRISE RENT-A-CAR,ENTERPRISE RENT-A-CAR ENTERPRISE RENT-A-CAR,1,Locação de Veiculos
69116598,5947,EVANDRO FLORENTINO DINI,PRAIA GRANDE,S,1,5947.0,LOJAS DE COUROS E ARTEFATOS,EVANDRO FLORENTINO DINI LOJAS DE COUROS E ARTEFATOS,1,Locação de Veiculos
9502114143,7512,ENTERPRISE RENTACAR MNSTE,MNSTER,N,1,7512.0,LOCADORAS DE VEICULOS,ENTERPRISE RENTACAR MNSTE LOCADORAS DE VEICULOS,1,Locação de Veiculos
9503716201,7512,AVISBUDGET AUTOVERM STUTT,STUTTGART,N,32,7512.0,LOCADORAS DE VEICULOS,AVISBUDGET AUTOVERM STUTT LOCADORAS DE VEICULOS,1,Locação de Veiculos
7968456,8398,SIX DAY WAR CENTE AMMUNIT,JERUSALEM,N,1,8398.0,ORGANIZACAO DE CARIDADE E SERVICO SOCIAL,SIX DAY WAR CENTE AMMUNIT ORGANIZACAO DE CARIDADE E SERVICO SOCIAL,1,Locação de Veiculos
8670773589,5231,TINTOCAR TINTAS LTDA,RIO DE JANEIR,S,50,5231.0,LOJAS DE VIDRO / LOJAS DE PINTURA / PAPEL DE PAREDE,TINTOCAR TINTAS LTDA LOJAS DE VIDRO / LOJAS DE PINTURA / PAPEL DE PAREDE,1,Locação de Veiculos
8722409505,7512,MOVIDA RENT A CAR,SAO GONCALO D,S,18,7512.0,LOCADORAS DE VEICULOS,MOVIDA RENT A CAR LOCADORAS DE VEICULOS,1,Locação de Veiculos
372574206887,7512,RIGHT CARS LAX,LOS ANGELES,S,3,7512.0,LOCADORAS DE VEICULOS,RIGHT CARS LAX LOCADORAS DE VEICULOS,1,Locação de Veiculos
1045317492,7512,NATIONAL CAR RENTAL,INGLEWOOD,N,5,7512.0,LOCADORAS DE VEICULOS,NATIONAL CAR RENTAL LOCADORAS DE VEICULOS,1,Locação de Veiculos
1050390030,4789,COOPCON,SAO GONCALO D,N,1,4789.0,COOPERATIVAS DE TAXI,COOPCON COOPERATIVAS DE TAXI,1,Locação de Veiculos
28987411,7216,LAVEXPRESS,PARNAMIRIM,S,2,7216.0,TINTURARIA,LAVEXPRESS TINTURARIA,1,Locação de Veiculos
33621020,7512,VENTURINI,ARMACAO DOS B,S,1,7512.0,LOCADORAS DE VEICULOS,VENTURINI LOCADORAS DE VEICULOS,1,Locação de Veiculos
9680679859,7512,DOLLAR THRIFTY PE,PORT ELIZABET,N,5,7512.0,LOCADORAS DE VEICULOS,DOLLAR THRIFTY PE LOCADORAS DE VEICULOS,1,Locação de Veiculos
8533309282,7512,MOVIDA RENT A CAR,CAXIAS DO SUL,S,2,7512.0,LOCADORAS DE VEICULOS,MOVIDA RENT A CAR LOCADORAS DE VEICULOS,1,Locação de Veiculos
27292460,5541,A POSTO BR CAR FLORENCE,CAMPINAS,S,14,5541.0,POSTOS DE GASOLINA,A POSTO BR CAR FLORENCE POSTOS DE GASOLINA,1,Locação de Veiculos
2217484,3405,ENTERPRISE RENT-A-C,PARIS,N,2,3405.0,ENTERPRISE RENT-A-CAR,ENTERPRISE RENT-A-C ENTERPRISE RENT-A-CAR,1,Locação de Veiculos
8718320310,7512,R H P LOCADORA DE,FORTALEZA,N,1,7512.0,LOCADORAS DE VEICULOS,R H P LOCADORA DE LOCADORAS DE VEICULOS,1,Locação de Veiculos
68272074300124,5965,A A L AVIS VPC,ANGLET,S,3,5965.0,CATALOGOS DE LOJAS DE VAREJO E VENDA POR TV,A A L AVIS VPC CATALOGOS DE LOJAS DE VAREJO E VENDA POR TV,1,Locação de Veiculos
9903147593,7512,CACTUS RENTA CAR,SAN CARLOS DE,S,1,7512.0,LOCADORAS DE VEICULOS,CACTUS RENTA CAR LOCADORAS DE VEICULOS,1,Locação de Veiculos
27087671,7512,ALAMO RENT A CAR,SANTIAGO,N,16,7512.0,LOCADORAS DE VEICULOS,ALAMO RENT A CAR LOCADORAS DE VEICULOS,1,Locação de Veiculos
30281768,7512,UNIDAS RENT A CAR,SAO LUIS,S,24,7512.0,LOCADORAS DE VEICULOS,UNIDAS RENT A CAR LOCADORAS DE VEICULOS,1,Locação de Veiculos
1030603518,7512,MOVIDA LOCACAO DE VEIC,RIO DE JANEIR,N,1944,7512.0,LOCADORAS DE VEICULOS,MOVIDA LOCACAO DE VEIC LOCADORAS DE VEICULOS,1,Locação de Veiculos
92026080010,3390,DOLLAR RENT A CAR,MISSISSAUGA,N,8,3390.0,DOLLAR RENT A CAR,DOLLAR RENT A CAR DOLLAR RENT A CAR,1,Locação de Veiculos
PBZ604429002,7512,AVIS BUDGET RAC,KASTEL STAFIL,N,3,7512.0,LOCADORAS DE VEICULOS,AVIS BUDGET RAC LOCADORAS DE VEICULOS,1,Locação de Veiculos
1005813288,5541,AUTO POSTO CLEAN CAR,MACEIO,N,1,5541.0,POSTOS DE GASOLINA,AUTO POSTO CLEAN CAR POSTOS DE GASOLINA,1,Locação de Veiculos
1060479254,7512,MOVIDA RENT A CAR,SANTO ANDRE,S,1,7512.0,LOCADORAS DE VEICULOS,MOVIDA RENT A CAR LOCADORAS DE VEICULOS,1,Locação de Veiculos
1564208,7512,V K LOCADORA,JABOATAO DOS,S,1,7512.0,LOCADORAS DE VEICULOS,V K LOCADORA LOCADORAS DE VEICULOS,1,Locação de Veiculos
112633131,4789,PAG ANDREPEDROMATOCHE,SAOPAULO,S,1,4789.0,COOPERATIVAS DE TAXI,PAG ANDREPEDROMATOCHE COOPERATIVAS DE TAXI,1,Locação de Veiculos
9918484478,7512,UNIDAS,PORTO ALEGRE,S,32,7512.0,LOCADORAS DE VEICULOS,UNIDAS LOCADORAS DE VEICULOS,1,Locação de Veiculos
1087106220,5813,JACAR BAR,CUIABA,S,6,5813.0,"BARES, LANCHONETES, BOATES, CLUBES NOTURNOS","JACAR BAR BARES, LANCHONETES, BOATES, CLUBES NOTURNOS",1,Locação de Veiculos
1212896,7512,CAPRI 360 SRLS,CAPRI,S,1,7512.0,LOCADORAS DE VEICULOS,CAPRI 360 SRLS LOCADORAS DE VEICULOS,1,Locação de Veiculos
1064900540,7512,LOCALIZA,ITAJUBA,N,4,7512.0,LOCADORAS DE VEICULOS,LOCALIZA LOCADORAS DE VEICULOS,1,Locação de Veiculos
8679562033,5521,MAXX CAR COMERCIO DE VEIC,OSASCO,S,1,5521.0,AUTOMOVEIS USADOS,MAXX CAR COMERCIO DE VEIC AUTOMOVEIS USADOS,1,Locação de Veiculos
137015000001,7011,KONGRESOVE CENTRU ACAD,TATRANSKA LOM,N,2,7011.0,"HOTEIS, POUSADAS, ETC","KONGRESOVE CENTRU ACAD HOTEIS, POUSADAS, ETC",1,Locação de Veiculos
6000010332781,3387,ALAMO RENT-A-CAR,CAROLINA,N,5,3387.0,ALAMO RENT A CAR,ALAMO RENT-A-CAR ALAMO RENT A CAR,1,Locação de Veiculos
273043,7538,SC VEICULOS,RIO DE JANEIR,S,10,7538.0,OFICINAS,SC VEICULOS OFICINAS,1,Locação de Veiculos
78053188,7512,UNIDAS RENT A CAR,RIO DE JANEIR,N,9,7512.0,LOCADORAS DE VEICULOS,UNIDAS RENT A CAR LOCADORAS DE VEICULOS,1,Locação de Veiculos
9563618511,7512,FORMOTOR RENT,BALEAR,N,1,7512.0,LOCADORAS DE VEICULOS,FORMOTOR RENT LOCADORAS DE VEICULOS,1,Locação de Veiculos
23310832,3381,EUROPCAR AKLC PL,AUCKLAND,S,1,3381.0,EUROP CAR,EUROPCAR AKLC PL EUROP CAR,1,Locação de Veiculos
1097589622,7538,MACI CAR AUTO CENTER E,SAO PAULO,S,1,7538.0,OFICINAS,MACI CAR AUTO CENTER E OFICINAS,1,Locação de Veiculos
30281725,7512,UNIDAS RENT A CAR,SAO PAULO,S,69,7512.0,LOCADORAS DE VEICULOS,UNIDAS RENT A CAR LOCADORAS DE VEICULOS,1,Locação de Veiculos
84274127,8999,PAGSEGUROUOL LOCACAO,NOVAIGUACU,S,9,8999.0,SERVICOS PROFISSIONAIS NAO RELACIONADOS,PAGSEGUROUOL LOCACAO SERVICOS PROFISSIONAIS NAO RELACIONADOS,1,Locação de Veiculos
70125503,7512,LOCALIZA RENT A CAR,FORTALEZA,N,203,7512.0,LOCADORAS DE VEICULOS,LOCALIZA RENT A CAR LOCADORAS DE VEICULOS,1,Locação de Veiculos
64047765,4789,GVB VOERTUIG B362,AMSTERDAM,S,2,4789.0,COOPERATIVAS DE TAXI,GVB VOERTUIG B362 COOPERATIVAS DE TAXI,1,Locação de Veiculos
1715786,5511,FORTE CAR VEICULOS EIR,BELEM,S,1,5511.0,CARROS E CAMINHOES (NOVOS / USADOS),FORTE CAR VEICULOS EIR CARROS E CAMINHOES (NOVOS / USADOS),1,Locação de Veiculos
31600010192383,3405,ENTERPRISE RENT-A-CAR,OTTAWA,N,1,3405.0,ENTERPRISE RENT-A-CAR,ENTERPRISE RENT-A-CAR ENTERPRISE RENT-A-CAR,1,Locação de Veiculos
8539635953,7512,WEB AVIS,RIO DE JANEIR,N,25,7512.0,LOCADORAS DE VEICULOS,WEB AVIS LOCADORAS DE VEICULOS,1,Locação de Veiculos
24810002,5045,ALAMO,RIO DE JANEIR,N,73,5045.0,EQUIPAMENTOS E PERIFERICOS / COMPUTADORES,ALAMO EQUIPAMENTOS E PERIFERICOS / COMPUTADORES,1,Locação de Veiculos
9924574486,7512,RECASUR RENTACAR,PUNTA ARENAS,S,1,7512.0,LOCADORAS DE VEICULOS,RECASUR RENTACAR LOCADORAS DE VEICULOS,1,Locação de Veiculos
1027225524,7512,UNIDAS,RIO DE JANEIR,N,7,7512.0,LOCADORAS DE VEICULOS,UNIDAS LOCADORAS DE VEICULOS,1,Locação de Veiculos
66938838,8911,PAG CANTINHODACAR,ITAGUAI,N,1,8911.0,ARQUITETURA E ENGENHARIA,PAG CANTINHODACAR ARQUITETURA E ENGENHARIA,1,Locação de Veiculos
9533900114,7512,AVIS AUTOVERHUUR B V BD S,AD DEN BOSCH,N,16,7512.0,LOCADORAS DE VEICULOS,AVIS AUTOVERHUUR B V BD S LOCADORAS DE VEICULOS,1,Locação de Veiculos
5043602457,7512,FOX RENT A CAR SAN FRAN 0,SAN FRANCISCO,N,5,7512.0,LOCADORAS DE VEICULOS,FOX RENT A CAR SAN FRAN 0 LOCADORAS DE VEICULOS,1,Locação de Veiculos
26282,7512,FIORANTE LOCACAO DE VE,SAO PAULO,S,2,7512.0,LOCADORAS DE VEICULOS,FIORANTE LOCACAO DE VE LOCADORAS DE VEICULOS,1,Locação de Veiculos
8549807097,7999,PIT STOP KART,SAO PAULO,S,1,7999.0,DIVERSAO E RECREACAO / ZOOLOGICO,PIT STOP KART DIVERSAO E RECREACAO / ZOOLOGICO,1,Locação de Veiculos
1016344357,7512,LOCALIZA RENT A CAR,BALNEARIO CAM,N,15,7512.0,LOCADORAS DE VEICULOS,LOCALIZA RENT A CAR LOCADORAS DE VEICULOS,1,Locação de Veiculos
57854378,7512,MOVIDA FLORIANOPOLIS,FLORIANOPOLIS,N,101,7512.0,LOCADORAS DE VEICULOS,MOVIDA FLORIANOPOLIS LOCADORAS DE VEICULOS,1,Locação de Veiculos
8677968893,7512,UNIDAS LOCADORA DE VEICUL,SANTO ANDRE,S,1,7512.0,LOCADORAS DE VEICULOS,UNIDAS LOCADORA DE VEICUL LOCADORAS DE VEICULOS,1,Locação de Veiculos
1840008,7512,HERTZ NORGE,LYSAKER,N,8,7512.0,LOCADORAS DE VEICULOS,HERTZ NORGE LOCADORAS DE VEICULOS,1,Locação de Veiculos
12610076,7999,NEW RENTAL SA,BARILOCHE,N,2,7999.0,DIVERSAO E RECREACAO / ZOOLOGICO,NEW RENTAL SA DIVERSAO E RECREACAO / ZOOLOGICO,1,Locação de Veiculos
122055000779779,7512,ALAMO CANCUN PZA LA ISLA,CANCUN,S,1,7512.0,LOCADORAS DE VEICULOS,ALAMO CANCUN PZA LA ISLA LOCADORAS DE VEICULOS,1,Locação de Veiculos
1022120180,7512,LOCALIZA RENT A CAR,ITAPERUNA,N,2,7512.0,LOCADORAS DE VEICULOS,LOCALIZA RENT A CAR LOCADORAS DE VEICULOS,1,Locação de Veiculos
103001002192268,7542,APPLE CAR WASH EXPRESS,YORK,N,1,7542.0,LAVA RAPIDO,APPLE CAR WASH EXPRESS LAVA RAPIDO,1,Locação de Veiculos
5044789,3389,AVIS RENT A CAR,MEXICO DF,N,1,3389.0,AVIS RENT A CAR,AVIS RENT A CAR AVIS RENT A CAR,1,Locação de Veiculos
8892105,7512,LOCADORA GUANABARA,RIO GRANDE,S,6,7512.0,LOCADORAS DE VEICULOS,LOCADORA GUANABARA LOCADORAS DE VEICULOS,1,Locação de Veiculos
9913904108,7512,LOCAL RENT A CAR AASSA,SALVADOR,S,50,7512.0,LOCADORAS DE VEICULOS,LOCAL RENT A CAR AASSA LOCADORAS DE VEICULOS,1,Locação de Veiculos
4562792222,7512,LOCALIZA RENT A CAR,SETE LAGOAS,S,1,7512.0,LOCADORAS DE VEICULOS,LOCALIZA RENT A CAR LOCADORAS DE VEICULOS,1,Locação de Veiculos
9918888066,7512,LOCALIZA R CAR AAPPD,PRESIDENTE PR,S,1,7512.0,LOCADORAS DE VEICULOS,LOCALIZA R CAR AAPPD LOCADORAS DE VEICULOS,1,Locação de Veiculos
5787395,3393,NATIONAL CAR RENTAL 04,LOS CABOS BCS,N,1,3393.0,NATIONAL CAR RENTAL,NATIONAL CAR RENTAL 04 NATIONAL CAR RENTAL,1,Locação de Veiculos
8736745183,4214,PAPALEGUAS LOCACAO E V,SAO GONCALO,S,1,4214.0,MUDANCAS,PAPALEGUAS LOCACAO E V MUDANCAS,1,Locação de Veiculos
7434243,5813,NEVER MIND VCHRISTIAN CAR,KOEBENHAVN K,S,6,5813.0,"BARES, LANCHONETES, BOATES, CLUBES NOTURNOS","NEVER MIND VCHRISTIAN CAR BARES, LANCHONETES, BOATES, CLUBES NOTURNOS",1,Locação de Veiculos
4531656,7512,PINANDRILIN EXPRESSO L,RIO DE JANEIR,S,2,7512.0,LOCADORAS DE VEICULOS,PINANDRILIN EXPRESSO L LOCADORAS DE VEICULOS,1,Locação de Veiculos
13619598,7512,OCARROL 9598,MENDOZA,N,1,7512.0,LOCADORAS DE VEICULOS,OCARROL 9598 LOCADORAS DE VEICULOS,1,Locação de Veiculos
3013747,7512,JAPRAC ALUGUER VIATURA,PRIOR VELHO,S,2,7512.0,LOCADORAS DE VEICULOS,JAPRAC ALUGUER VIATURA LOCADORAS DE VEICULOS,1,Locação de Veiculos
2836915,7512,ABS LOCADORA DE VEICULOS,FORTALEZA,S,1,7512.0,LOCADORAS DE VEICULOS,ABS LOCADORA DE VEICULOS LOCADORAS DE VEICULOS,1,Locação de Veiculos
8677903809,7512,UNIDAS LOCADORA DE VEICUL,SAO PAULO,N,1,7512.0,LOCADORAS DE VEICULOS,UNIDAS LOCADORA DE VEICUL LOCADORAS DE VEICULOS,1,Locação de Veiculos
9556638716,7512,TURISPRIME,LISBOA,S,4,7512.0,LOCADORAS DE VEICULOS,TURISPRIME LOCADORAS DE VEICULOS,1,Locação de Veiculos
336210174,4121,TAXI NC 64 AYUNTAMIENT,EIVISSA,N,1,4121.0,TAXI / LIMOUSINES,TAXI NC 64 AYUNTAMIENT TAXI / LIMOUSINES,1,Locação de Veiculos
76300399,7512,SANAM RENT A CAR,DUBAI,N,1,7512.0,LOCADORAS DE VEICULOS,SANAM RENT A CAR LOCADORAS DE VEICULOS,1,Locação de Veiculos
6000010303329,3405,ENTERPRISE RENT-A-CAR,CPE CANAVERAL,N,1,3405.0,ENTERPRISE RENT-A-CAR,ENTERPRISE RENT-A-CAR ENTERPRISE RENT-A-CAR,1,Locação de Veiculos
100998183,3381,EUROPCAR,GRANADA,N,4,3381.0,EUROP CAR,EUROPCAR EUROP CAR,1,Locação de Veiculos
1073217326,7512,RENTACAR,SINOP,S,2,7512.0,LOCADORAS DE VEICULOS,RENTACAR LOCADORAS DE VEICULOS,1,Locação de Veiculos
10983,3389,AVIS MONTERREY,APODACA NL,N,8,3389.0,AVIS RENT A CAR,AVIS MONTERREY AVIS RENT A CAR,1,Locação de Veiculos
1000752132,7512,AMAZONIA LOCADORA RENT,FORTALEZA,S,2,7512.0,LOCADORAS DE VEICULOS,AMAZONIA LOCADORA RENT LOCADORAS DE VEICULOS,1,Locação de Veiculos
200000044334,3381,EUROPCAR FRANCE,NICE,N,9,3381.0,EUROP CAR,EUROPCAR FRANCE EUROP CAR,1,Locação de Veiculos
PBZ773089007,7512,FLEET RENT A CAR,KASTEL STAFIL,N,2,7512.0,LOCADORAS DE VEICULOS,FLEET RENT A CAR LOCADORAS DE VEICULOS,1,Locação de Veiculos
3343897872,4121,GO AIRPORT SHUTTLE 000000,CHICAGO,N,53,4121.0,TAXI / LIMOUSINES,GO AIRPORT SHUTTLE 000000 TAXI / LIMOUSINES,1,Locação de Veiculos
2217437,3405,ENTERPRISE HOLDINGS,CAEN,S,1,3405.0,ENTERPRISE RENT-A-CAR,ENTERPRISE HOLDINGS ENTERPRISE RENT-A-CAR,1,Locação de Veiculos
4491968,7523,STOP CAR ESTACIONAMENT,SANTOS,N,1,7523.0,ESTACIONAMENTO DE AUTOMOVEIS,STOP CAR ESTACIONAMENT ESTACIONAMENTO DE AUTOMOVEIS,1,Locação de Veiculos
1019584227,5533,BIA CAR CENTER SERVICO,RIO DE JANEIR,S,9,5533.0,LOJA DE ACESSORIOS PARA VEICULOS AUTOMOTIVOS,BIA CAR CENTER SERVICO LOJA DE ACESSORIOS PARA VEICULOS AUTOMOTIVOS,1,Locação de Veiculos
2217491,3405,ENTERPRISE HOLDINGS,NICE CEDEX,N,10,3405.0,ENTERPRISE RENT-A-CAR,ENTERPRISE HOLDINGS ENTERPRISE RENT-A-CAR,1,Locação de Veiculos
79927873,4121,LONDON AIRPORTS PLUS L,HAYES,S,1,4121.0,TAXI / LIMOUSINES,LONDON AIRPORTS PLUS L TAXI / LIMOUSINES,1,Locação de Veiculos
48442526,7299,COSTELA TATOO,LEOPOLDINA,S,1,7299.0,AGENTES IMOBILIARIOS / CORRETORES,COSTELA TATOO AGENTES IMOBILIARIOS / CORRETORES,1,Locação de Veiculos
17-8029676619,7999,VENICE BEACH RENTALS,VENICE,S,1,7999.0,DIVERSAO E RECREACAO / ZOOLOGICO,VENICE BEACH RENTALS DIVERSAO E RECREACAO / ZOOLOGICO,1,Locação de Veiculos
8694504754,7512,UNIDAS RENT A CAR,HORTOLANDIA,S,1,7512.0,LOCADORAS DE VEICULOS,UNIDAS RENT A CAR LOCADORAS DE VEICULOS,1,Locação de Veiculos
1017950404,7512,LIRA LOCACOES,NATAL,S,1,7512.0,LOCADORAS DE VEICULOS,LIRA LOCACOES LOCADORAS DE VEICULOS,1,Locação de Veiculos
3030551,7512,CARLOS E C PARENTE,VILA PRAIA DE,S,1,7512.0,LOCADORAS DE VEICULOS,CARLOS E C PARENTE LOCADORAS DE VEICULOS,1,Locação de Veiculos
1049591817,7512,MOVIDA RENT A CAR,VARZEA GRANDE,S,10,7512.0,LOCADORAS DE VEICULOS,MOVIDA RENT A CAR LOCADORAS DE VEICULOS,1,Locação de Veiculos
601126060027898,4784,AVIS RENT A CAR TOLLS,800-4820159,N,7,4784.0,PEDAGIO DE ESTRADAS,AVIS RENT A CAR TOLLS PEDAGIO DE ESTRADAS,1,Locação de Veiculos
9553912841,7512,FLIZZR,MAIA,N,1,7512.0,LOCADORAS DE VEICULOS,FLIZZR LOCADORAS DE VEICULOS,1,Locação de Veiculos
601100118511542,3357,THRIFTY CAR RENTAL,COLUMBUS,N,2,3357.0,HERTZ RENT A CAR,THRIFTY CAR RENTAL HERTZ RENT A CAR,1,Locação de Veiculos
1054978929,7512,GILMAR F DIAS,GRAMADO,N,1,7512.0,LOCADORAS DE VEICULOS,GILMAR F DIAS LOCADORAS DE VEICULOS,1,Locação de Veiculos
100369537,3395,THRIFTY CAR RENTALS,CHRISTCHURCH,S,1,3395.0,KENYA AIRWAYS,THRIFTY CAR RENTALS KENYA AIRWAYS,1,Locação de Veiculos
1820249,3381,EUROPCAR,AARHUS C,S,21,3381.0,EUROP CAR,EUROPCAR EUROP CAR,1,Locação de Veiculos
3001965,3405,ENTERPRISE RENT A CAR,BERLIN,N,2,3405.0,ENTERPRISE RENT-A-CAR,ENTERPRISE RENT A CAR ENTERPRISE RENT-A-CAR,1,Locação de Veiculos
9913904116,7512,LOCAL RENT A CAR AAFOR,FORTALEZA,N,13,7512.0,LOCADORAS DE VEICULOS,LOCAL RENT A CAR AAFOR LOCADORAS DE VEICULOS,1,Locação de Veiculos
8722225711,7512,MOVIDA LOCACAO DE VEIC,BELO HORIZONT,N,2,7512.0,LOCADORAS DE VEICULOS,MOVIDA LOCACAO DE VEIC LOCADORAS DE VEICULOS,1,Locação de Veiculos
281603001260000,3387,ALAMO RENT-A-CAR,MADISON,N,1,3387.0,ALAMO RENT A CAR,ALAMO RENT-A-CAR ALAMO RENT A CAR,1,Locação de Veiculos
8730255312,7512,CAR SHOW PARATY,RIO DE JANEIR,S,2,7512.0,LOCADORAS DE VEICULOS,CAR SHOW PARATY LOCADORAS DE VEICULOS,1,Locação de Veiculos
41399801336014,7542,SWEETWATER CAR WASH,ORLANDO,N,13,7542.0,LAVA RAPIDO,SWEETWATER CAR WASH LAVA RAPIDO,1,Locação de Veiculos
30281997,7512,UNIDAS RENT A CAR,CONFINS,S,43,7512.0,LOCADORAS DE VEICULOS,UNIDAS RENT A CAR LOCADORAS DE VEICULOS,1,Locação de Veiculos
37879049,5511,RONY CAR AUTO CENTER,RIO DE JANEIR,S,65,5511.0,CARROS E CAMINHOES (NOVOS / USADOS),RONY CAR AUTO CENTER CARROS E CAMINHOES (NOVOS / USADOS),1,Locação de Veiculos
9913901435,7512,LOCALIZA ACBHZ,BELO HORIZONT,N,47,7512.0,LOCADORAS DE VEICULOS,LOCALIZA ACBHZ LOCADORAS DE VEICULOS,1,Locação de Veiculos
8734287139,7512,MOVIDA ALUGUEL DE CARR,FLORIANOPOLIS,S,2,7512.0,LOCADORAS DE VEICULOS,MOVIDA ALUGUEL DE CARR LOCADORAS DE VEICULOS,1,Locação de Veiculos
60500401200000,3387,ALAMO RENT-A-CAR,CLEVELAND,N,3,3387.0,ALAMO RENT A CAR,ALAMO RENT-A-CAR ALAMO RENT A CAR,1,Locação de Veiculos
8545518326,7512,CAR SUL AUTOLOCADORA,GRAMADO,S,2,7512.0,LOCADORAS DE VEICULOS,CAR SUL AUTOLOCADORA LOCADORAS DE VEICULOS,1,Locação de Veiculos
9517647087,4457,LO YACHTING,MIKONOS,S,2,4457.0,ALUGUEL E ARRENDAMENTO DE NAVIOS,LO YACHTING ALUGUEL E ARRENDAMENTO DE NAVIOS,1,Locação de Veiculos
4491556,8999,MONICA C ALAMO,RIO DE JANEIR,S,1,8999.0,SERVICOS PROFISSIONAIS NAO RELACIONADOS,MONICA C ALAMO SERVICOS PROFISSIONAIS NAO RELACIONADOS,1,Locação de Veiculos
1011843720,5813,FOCACCIA,RIO DE JANEIR,N,344,5813.0,"BARES, LANCHONETES, BOATES, CLUBES NOTURNOS","FOCACCIA BARES, LANCHONETES, BOATES, CLUBES NOTURNOS",1,Locação de Veiculos
10692977,3389,AVIS MENDOZA,MENDOZA,N,2,3389.0,AVIS RENT A CAR,AVIS MENDOZA AVIS RENT A CAR,1,Locação de Veiculos
34024191,7523,WORCESTER STREET CAR P,OXFORD,S,2,7523.0,ESTACIONAMENTO DE AUTOMOVEIS,WORCESTER STREET CAR P ESTACIONAMENTO DE AUTOMOVEIS,1,Locação de Veiculos
1062022754,7512,AERODRIVE CAR RENTALS,CHRISTCHURCH,N,1,7512.0,LOCADORAS DE VEICULOS,AERODRIVE CAR RENTALS LOCADORAS DE VEICULOS,1,Locação de Veiculos
101000057380,7512,VELOPARK,NOVA SANTA RI,N,2,7512.0,LOCADORAS DE VEICULOS,VELOPARK LOCADORAS DE VEICULOS,1,Locação de Veiculos
42222125,7512,UNIDAS,OSASCO,S,1,7512.0,LOCADORAS DE VEICULOS,UNIDAS LOCADORAS DE VEICULOS,1,Locação de Veiculos
44191316,7512,MARCAO TURISMO LTDA ME,MACEIO,S,7,7512.0,LOCADORAS DE VEICULOS,MARCAO TURISMO LTDA ME LOCADORAS DE VEICULOS,1,Locação de Veiculos
8718970106,7512,LOCAR BRASIL,RECIFE,S,5,7512.0,LOCADORAS DE VEICULOS,LOCAR BRASIL LOCADORAS DE VEICULOS,1,Locação de Veiculos
8914806,7512,EL CESAR RENT A CAR 4806,BARILOCHE,S,1,7512.0,LOCADORAS DE VEICULOS,EL CESAR RENT A CAR 4806 LOCADORAS DE VEICULOS,1,Locação de Veiculos
372330967889,5944,WATCH HUT AT FLORIDA M,ORLANDO,S,18,5944.0,JOALHERIAS E RELOJOARIAS,WATCH HUT AT FLORIDA M JOALHERIAS E RELOJOARIAS,1,Locação de Veiculos
13091522,7512,LOCALIZA RENT A CAR,RIO LARGO,N,76,7512.0,LOCADORAS DE VEICULOS,LOCALIZA RENT A CAR LOCADORAS DE VEICULOS,1,Locação de Veiculos
32195091,7512,CHILEAN RAC AEROPUERTO,SANTIAGO,S,2,7512.0,LOCADORAS DE VEICULOS,CHILEAN RAC AEROPUERTO LOCADORAS DE VEICULOS,1,Locação de Veiculos
12983659,7230,BATON CARMIN,SALVADOR,S,1,7230.0,SALAO DE BELEZA / BARBEARIA,BATON CARMIN SALAO DE BELEZA / BARBEARIA,1,Locação de Veiculos
28006054,7512,HOSP LOC O PIO,AGRICOLANDIA,S,4,7512.0,LOCADORAS DE VEICULOS,HOSP LOC O PIO LOCADORAS DE VEICULOS,1,Locação de Veiculos
