Unnamed: 0,COD_ESTABELECIMENTO,COD_MCC,NOME_ESTABELECIMENTO,CIDADE_ESTABELECIMENTO,TRANSACAO_COM_CHIP,BANDEIRA,MOEDA,FREQ_TRANSACAO,CATEGORIA,COD_CATEGORIA,COD_COMPUTADOR
919188,68570430,5441,RESTAURANTE MELANCIA,MARILIA,S,2,177,2.0,Restaurantes,7,7
1911412,336926563,5812,STARBUCKS BARCELONA,EL PRAT DE LL,N,3,173,1.0,Restaurantes,7,8
571257,200275000000000,5812,DON DIEGO RESTAURANTE,JOINVILLE,S,2,177,4.0,Restaurantes,7,7
354523,96517113,7299,PAGSEGUROUOL*LECAFFE,ARAUCARIA,S,2,177,8.0,Restaurantes,7,7
1331747,177542000000000,5812,TEMAKI'S  E CIA,SAO JOAO DA B,S,2,177,1.0,Restaurantes,7,7
571256,112313937,5814,PAG*CAFEDONUTS,INDAIATUBA,S,2,177,4.0,Restaurantes,7,7
1318411,74918294,7991,PAG*CRISTINAKEIKOODAM,LONDRINA,N,3,177,1.0,Restaurantes,7,11
906879,7011410,5812,NEDS NOODLE BAR,SE1 7GQ,N,3,144,2.0,Restaurantes,7,11
1567443,75536933,5691,PAGSEGUROUOL*ARTEMIZZA,PORTO ALEGRE,N,2,177,1.0,Restaurantes,7,11
474538,37717987,5812,O TCHE DO CHURRASCO,SAO LUIS,N,3,177,5.0,Restaurantes,7,7
354495,111586941,4789,PAG*AGENORDESOUZAFREI,CURITIBA,N,3,177,8.0,Restaurantes,7,11
1642841,1029201622,5422,BABY BIFE,SAO PAULO,N,3,177,1.0,Restaurantes,7,11
333423,4930597,7298,SD BACACHERI,CURITIBA,N,3,177,8.0,Restaurantes,7,11
483169,1081841599,5814,KOMILAO LANCHES BC,BALNEARIO CAM,S,2,177,5.0,Restaurantes,7,8
333416,1010334384,5812,RESTAURANTE CHANTILLY,NOVA FRIBURGO,S,2,177,8.0,Restaurantes,7,7
333415,814245,5949,CASAS KARAZAWA,MARINGA,N,3,177,8.0,Restaurantes,7,11
35970,101338152,5812,PAGSEGUROUOL*ALESLANCH,CURITIBA,S,2,177,155.0,Restaurantes,7,11
586856,71305904,5812,REST ALHO E OLEO,CEARA-MIRIM,S,2,177,4.0,Restaurantes,7,11
1277588,1031175684,5813,PIMENTA BAR E PETISC,INDAIATUBA,S,2,177,1.0,Restaurantes,7,11
354507,75091836,5812,JUN TEMAKERIA,FLORIANOPOLIS,N,3,177,8.0,Restaurantes,7,7
460503,1073495326,5813,AQUARIO DE UBATUBA BAR,UBATUBA,S,2,177,5.0,Restaurantes,7,11
1728568,9402827,5812,RESTAURANTE CASA ALFONSO,BARCELONA,S,2,173,1.0,Restaurantes,7,7
1633379,39086780,5814,OURO PRETO BURGUER,OURO PRETO,N,3,177,1.0,Restaurantes,7,8
919173,43389090,5462,REGINALDO A P LANCHONE,NOVA FATIMA,S,2,177,2.0,Restaurantes,7,7
1331746,31344913,5813,OCEANIKA SUSHI EIRL,SANTIAGO,N,3,27,1.0,Restaurantes,7,7
494124,109278132,5812,PAG*RESTAURANTECHANGX,BLUMENAU,S,2,177,5.0,Restaurantes,7,7
586867,16134940,5814,SORVETERIA SKINELL,L PAULISTA,S,2,177,4.0,Restaurantes,7,8
1318400,9591225826,5812,TGI FRIDAY'S NA PRIKOP,PRAHA 1,N,1,37,1.0,Restaurantes,7,7
333398,464930,5813,CHOPERIA PAPO CABECA,LONDRINA,S,2,177,8.0,Restaurantes,7,10
919169,107614558,1520,PAG*ISOCALHAS,ARAUCARIA,N,3,177,2.0,Restaurantes,7,11
1728572,1581032,5814,ORIGINAL COFFEE DOSSER,KOEBENHAVN N,S,2,38,1.0,Restaurantes,7,7
1269504,331654756,5812,DE'NIRO RESTAURANT,AUCKLAND,N,3,100,1.0,Restaurantes,7,7
1556816,372690000000,5812,CHEDDAR'S 0202122,LUTZ,N,3,146,1.0,Restaurantes,7,11
919165,4552613,5812,PIZZA TOP,VARZEA PAULIS,N,3,177,2.0,Restaurantes,7,7
1642849,1097149983,5411,PAPOS DE ANJO RESTAURA,TERESOPOLIS,S,2,177,1.0,Restaurantes,7,11
977060,84398739,5812,STARBUCKS GROTE MARKT,BRUSSEL,N,3,173,2.0,Restaurantes,7,8
483167,101955138,5812,PAG*SUSHICHEFS,CURITIBA,S,2,177,5.0,Restaurantes,7,7
977027,21577636,5812,REST LAS CAÂ¦ITAS,MONTEVIDEO,N,3,147,2.0,Restaurantes,7,11
1567391,970923,5814,COMPANHIA DO CAFE,GRAVATAI,S,2,177,1.0,Restaurantes,7,7
1714446,154604000000000,5814,SNACK OFFICE HUNGRIA,SAO PAULO,S,4,177,1.0,Restaurantes,7,11
988472,20848986,5411,PUREZAS BAR,NITEROI,N,3,177,2.0,Restaurantes,7,11
1318460,109253011,5814,PAG*MAGALANCHE,ITAPOA,N,3,177,1.0,Restaurantes,7,8
850217,9626173645,5813,BUFFET ROMA TERMINI,ROMA,N,1,173,2.0,Restaurantes,7,7
1277503,800986000000,5812,ZOUQ RESTAURANT LOUNGE GI,MATARAM,N,3,60,1.0,Restaurantes,7,7
354288,1033419823,5812,CANTO DA LUA,PARATI,S,2,177,8.0,Restaurantes,7,11
1919951,60473352,5812,THE SISTERS RESTAURANT,GLASGOW,S,2,130,1.0,Restaurantes,7,7
1714516,332362375,5812,RESTAURANTE EL RINCON,SITGES,N,3,173,1.0,Restaurantes,7,7
333601,42602688,5812,RISO COZINHA AFETIVA,SAO PAULO,S,4,177,8.0,Restaurantes,7,11
1331710,1099507950,8999,ROBERTO LUIZ BERTOLACE,PARANAGUA,S,4,177,1.0,Restaurantes,7,10
586682,1023377346,5813,CHOPERIA 0 GRAU,ANGRA DOS REI,S,2,177,4.0,Restaurantes,7,10
333596,8532898780,5462,DAASU SUSHI BAR,MARINGA,S,1,177,8.0,Restaurantes,7,7
977167,1079607169,4214,REST GAUTAMA COMIDA VE,CAXIAS DO SUL,N,3,177,2.0,Restaurantes,7,7
354301,1004227920,5812,RESTAURANTE SALADA MIS,BRASILIA,S,2,177,8.0,Restaurantes,7,7
1331713,1089623396,5814,ANGELA SAWATZKY,SAO DESIDERIO,S,2,177,1.0,Restaurantes,7,11
1556921,9081766263,5813,BAR E REST IRMAOS AMER,CONTAGEM,S,1,177,1.0,Restaurantes,7,11
1162165,162368000000000,5462,PANIFICADORA BH,LONDRINA,S,2,177,1.0,Restaurantes,7,10
850201,102117088,7399,PAG*BEMFEITO,CURITIBA,S,2,177,2.0,Restaurantes,7,11
1567346,369023000000,5993,BAR LA LICATA PAOLA,ROMA,S,2,173,1.0,Restaurantes,7,11
586725,30855712,5812,RESTAURANTE SOBRE AS O,ITAPOA,S,2,177,4.0,Restaurantes,7,7
1620278,75981211,5812,RESTAURANTE UALISON,CURITIBA,S,2,177,1.0,Restaurantes,7,7
586717,1092668397,5812,SABAZIUS GASTROBAR,CORNELIO PROC,N,3,177,4.0,Restaurantes,7,11
1627508,15061773,5812,REST ASADERO BRASAS DE,2589900 ZQUIR,N,3,29,1.0,Restaurantes,7,11
474431,66160910,5814,BLIND BURGER LTDA ME,CAMPO LARGO,S,2,177,5.0,Restaurantes,7,8
1633461,1007824384,5813,RESTAURANTE TERRACO PA,SAO PAULO,S,2,177,1.0,Restaurantes,7,7
1921809,3101683,5812,NARA SUSHI RESTAURANT,MILANO,S,2,173,1.0,Restaurantes,7,7
35987,1207633,5300,RESTAURANTE FAMILIA OV,CURITIBA,S,2,177,155.0,Restaurantes,7,7
1368196,PBZ644969001,5651,PBZ6ZARA,SPLIT,S,2,33,1.0,Restaurantes,7,11
571448,1045039818,5812,CHURRAS. INTERLAGOS II,PALMAS,N,3,177,4.0,Restaurantes,7,11
460617,53976797,5814,PE DI CAFE CAFETERIA,PIRENOPOLIS,S,2,177,5.0,Restaurantes,7,7
474427,345651000000,5814,CHIPOTLE 0366,HENDERSON,N,2,146,5.0,Restaurantes,7,7
988478,4311981,5814,NANDOS BURLEIGH,BURLEIGH HEAD,S,4,177,2.0,Restaurantes,7,11
1633456,1075881371,5462,PANIFICADORA PANORAMA,PANORAMA,N,3,177,1.0,Restaurantes,7,10
354329,8674643291,5814,CONFEITARIA RICHESSE LTDA,GOIANIA,S,1,177,8.0,Restaurantes,7,11
1921062,9081917551,5812,LAUSPIZZA,RIO GRANDE,S,1,177,1.0,Restaurantes,7,7
1567318,184892000000000,5499,YAKISSOBA DE CHEF,RIO DE JANEIR,N,3,177,1.0,Restaurantes,7,11
858523,101000000000,4722,BRUNA FEILSTRECKER DA SIL,CHARQUEADAS,S,2,177,2.0,Restaurantes,7,11
977196,100808000000000,5812,CHURR. E REST RODEIO,CRISTALINA,N,3,177,2.0,Restaurantes,7,11
858526,66584213,5812,ROMERO BAR E RESTAURAN,LONDRINA,N,3,177,2.0,Restaurantes,7,7
1277493,3423574,5812,RISTORANTE SANTA MARIA,FIRENZE,N,3,173,1.0,Restaurantes,7,7
354262,30271,5812,PIZZARIA ESPACO DA PIZ,RIO DE JANEIR,S,2,177,8.0,Restaurantes,7,7
1362284,1009611744,5812,SOTTOZERO SORVETERIA,SAO PAULO,S,2,177,1.0,Restaurantes,7,8
1368174,29151945,5812,LA MOLE RESTAURANTE,RIO DE JANEIR,N,3,177,1.0,Restaurantes,7,7
493989,8692808785,5812,RESTAURANTE FAMILIA MATRI,CURITIBA,S,1,177,5.0,Restaurantes,7,7
850228,101000000000,5812,RESTAURANTE BOI NA BRASA,000-0000000,S,2,177,2.0,Restaurantes,7,7
354267,1004446087,5813,BAR DO TINA,MOGI MIRIM,N,3,177,8.0,Restaurantes,7,11
919053,8781011663,5411,QUINHENTOS LTDA,GUARANIACU,S,1,177,2.0,Restaurantes,7,11
460664,8712122159,5812,CONQUILHA RESTAUR,FLORIANOPOLIS,S,1,177,5.0,Restaurantes,7,11
906840,1654163,5499,FOOD STATION LTDA ME,SAO PAULO,S,2,177,2.0,Restaurantes,7,11
483250,1088713774,5651,SHUZHEN YING 013566849,CURITIBA,S,4,177,5.0,Restaurantes,7,11
1556950,96712987,5812,PAGSEGUROUOL*EDUPIZZOL,ESTEIO,N,3,177,1.0,Restaurantes,7,11
1714526,4243948,8999,ADRIANA RATUCHENSKI,CASCAVEL,S,2,177,1.0,Restaurantes,7,10
988456,115362838,5812,PAG*RESTAURANTEMARDEI,FLORIANOPOLIS,S,2,177,2.0,Restaurantes,7,7
494011,12470732,5411,S O S CHOPP E CHURRASCO,SAO PAULO,N,3,177,5.0,Restaurantes,7,7
1567313,1093018418,5812,OHASHI SUSHI ORIENTAL,JOAO PESSOA,S,4,177,1.0,Restaurantes,7,7
494003,1011020405,5813,BOTIQUIM TO NEM AI,RIO DE JANEIR,S,2,177,5.0,Restaurantes,7,11
586670,1027598339,5812,SABOR DE CHA E CAFE,RIO DE JANEIR,S,2,177,4.0,Restaurantes,7,7
333617,9084207091,5813,BAR E CAFE PERGOLA,BALNEARIO CAM,S,1,177,8.0,Restaurantes,7,7
988460,70746125,5814,CAVALAO PIZZARIA,BELO HORIZONT,S,2,177,2.0,Restaurantes,7,7
906846,24102040,5814,RONALDO LANCHES,PALHOCA,S,2,177,2.0,Restaurantes,7,8
1318465,9077279081,7999,NORONHA BAR E REST,TAMANDARE,S,1,177,1.0,Restaurantes,7,11
1368186,8704318203,5812,KST RESTAURANTE L,PATROCINIO,S,1,177,1.0,Restaurantes,7,7
1130973,14451678,5462,CAFE DE ARTISTA BISTR0,13001CARTAGE,S,2,29,1.0,Restaurantes,7,7
333630,510165000000000,5814,8 1/2 CAFFE` & BOTTEGA,MIAMI,N,2,146,8.0,Restaurantes,7,7
40365,1015978751,5812,LUNNA RESTAURANTE,LAGO NORTE,S,2,177,136.0,Restaurantes,7,7
1714524,542930000000000,5812,BOONIES ON THE AVE,MUSCATINE,N,3,146,1.0,Restaurantes,7,11
1331701,8692465925,5814,PASTELARIA ITO LTDA,CURITIBA,S,1,177,1.0,Restaurantes,7,8
1620297,1017850426,5812,FORNETTO PIZZARIA,CAMPOS NOVOS,S,2,177,1.0,Restaurantes,7,7
1728520,4800000000000,5812,ARLINGTON HEIGHTS EGG,ARLINGTON HEI,N,3,146,1.0,Restaurantes,7,11
900960,5009743,5441,DRI DANI CAFE E DELICI,FLORIANOPOLIS,S,2,177,2.0,Restaurantes,7,7
460606,716096000000000,5945,CENTRAL DO PLAYGROUND-,CURITIBA,N,3,177,5.0,Restaurantes,7,11
1567375,67462049,5812,PIZZA GOURMET DELIVERY,BALNEARIO CAM,N,3,177,1.0,Restaurantes,7,7
1567385,28026676,5812,RESTAURANT LA OLLA,PUERTO VARAS,N,3,27,1.0,Restaurantes,7,7
586750,4128865,5814,RANCHEIRO CAFE,APARECIDA DE,N,3,177,4.0,Restaurantes,7,7
354365,4076888,5813,BUTEKOS SNOOKER BAR,CURITIBA,S,2,177,8.0,Restaurantes,7,11
919110,1025179584,5812,TAMOIOS RESTAURANTE,SAO PAULO,N,3,177,2.0,Restaurantes,7,7
53682,21217440,5814,BAR DO LIGEIRINHO,CURITIBA,S,2,177,97.0,Restaurantes,7,11
1714466,8692686330,5812,PIER RESTAURANTE E BAR EI,JOAO PESSOA,S,1,177,1.0,Restaurantes,7,7
354373,1023958950,5812,RESTAURANTE MARECHAL,SAO JOSE DOS,S,2,177,8.0,Restaurantes,7,7
1132256,6840031,5691,INDIAN'S BIGIOTTERIA SRL,MONTEROSSO AL,N,3,173,1.0,Restaurantes,7,11
474475,676527,5812,CHURRASC ESPETO OURO,BRASILIA,N,3,177,5.0,Restaurantes,7,7
571359,20502176,5441,VAPA FELIZ CAFE E NUTR,RIO DE JANEIR,S,2,177,4.0,Restaurantes,7,7
1714464,23933,5812,BONDI'S BEST HALL ST,BONDI,N,3,177,1.0,Restaurantes,7,11
483200,8716075007,5441,DOCE SABOR CHOCOL,JOINVILLE,S,1,177,5.0,Restaurantes,7,11
1556885,8671425999,5812,REST E LANCH JOINVILE LTD,JOINVILLE,S,1,177,1.0,Restaurantes,7,11
1728505,9063252035,5411,VERDUREIRA SABOR DA,CANDORIU,S,1,177,1.0,Restaurantes,7,11
1277536,76273555,5814,PALITOS RESTAURANTE,UMUARAMA,S,2,177,1.0,Restaurantes,7,7
1714459,1050835147,5812,CAFE COM CAFE,BRASILIA,S,2,177,1.0,Restaurantes,7,7
354400,1051824068,5814,CAFE BANDEIRA,SAO PAULO,S,2,177,8.0,Restaurantes,7,7
911586,4053570,5812,CAFE BAR 500 NOCHES,LEON GTO,S,2,88,2.0,Restaurantes,7,7
1728519,53021568,5814,RESTAURANTE ORIGINAL,CACHOEIRO DE,S,2,177,1.0,Restaurantes,7,7
911587,38795795,5814,BIG HOUR LANCHES,SAO PAULO,S,2,177,2.0,Restaurantes,7,8
586766,1016516280,5812,CHURRASCARIA BRASILIA,MACAIBA,N,3,177,4.0,Restaurantes,7,7
1714451,1084710479,5499,FORCE SUPLEMENTOS E PR,JARAGUA DO SU,S,2,177,1.0,Restaurantes,7,10
1362250,7996,5812,HAPPY BAR&GRILL,BURGAS,N,3,177,1.0,Restaurantes,7,7
1642802,104247949,5411,PAG*VICENTEDEPAULAPAS,BARBOSAFERRAZ,N,3,177,1.0,Restaurantes,7,11
1368222,1046730476,5812,REST FAZENDINHA,SAO PAULO,N,3,177,1.0,Restaurantes,7,11
1162166,1054207361,5812,BALLS GRILL,SAO PAULO,N,3,177,1.0,Restaurantes,7,7
1368220,3763838002,5812,RESTORAN PROTO,DUBROVNIK,N,3,33,1.0,Restaurantes,7,7
1911395,515048000000000,5812,RISTORANTE FONTEBECCI 995,SIENA,N,2,173,1.0,Restaurantes,7,7
1620241,214542000000000,5411,BARADEL BEER,MARINGÃ,N,3,177,1.0,Restaurantes,7,11
38641,1072739302,5812,RESTAURANTE AROMA,PENHA,S,2,177,143.0,Restaurantes,7,7
1269531,1056911724,5812,RUFINOS LANCHES,SAO PAULO,N,3,177,1.0,Restaurantes,7,8
1728472,9290676550,7011,WTC BAR PLAZA-GARDAN,MOSKVA,N,3,114,1.0,Restaurantes,7,11
1161571,3103500433,5811,MODERNFOOD,WROCLAW,N,3,176,1.0,Restaurantes,7,11
988511,7729897,5812,REST BOQUIACHES,MONTERREY NL,N,3,88,2.0,Restaurantes,7,11
1567348,63557292,5812,PENSION REST  TEODORA S L,ARZUA,S,2,173,1.0,Restaurantes,7,11
354332,659501167,7512,TEST.HERTZ.COM.TR,ISTANBUL,N,3,159,8.0,Restaurantes,7,1
474438,1097942047,5812,AATANOUE RESTAURANTE E,SAO PAULO,S,2,177,5.0,Restaurantes,7,7
906856,1077887288,5812,CHURASCARIA FAISAO,CURVELO,S,2,177,2.0,Restaurantes,7,11
1728473,127453000000000,5812,BIG BOY RESTAURANTE E,SÃƒO PAULO,N,3,177,1.0,Restaurantes,7,7
483223,449593,5813,TOCA DA CORUJA BAR E R,7994,S,2,177,5.0,Restaurantes,7,11
1728474,29977002,5814,LANCHONETE PORTA ABERTA,ITAUCU,S,4,177,1.0,Restaurantes,7,7
571406,106155036,5812,PAG*CHURRASCARIAELANC,EMBUDASARTES,N,3,177,4.0,Restaurantes,7,7
1269553,77086120,5812,CHURRAS CASTELO B,ANAPOLIS,N,3,177,1.0,Restaurantes,7,11
1567350,1346057,5462,MASTER PIZZA E CHOPERI,ITU,S,2,177,1.0,Restaurantes,7,7
1922795,22695122,5462,RESTAURANT CRABHOUSE,MONTREAL,N,3,23,1.0,Restaurantes,7,7
1323928,8788010000000,5812,COIMBRA BAR & RESTAURA,NEWARK,S,2,146,1.0,Restaurantes,7,11
1556902,4445000000000,5311,BLOOMINGDALE'S #0059,SANTA MONICA,N,3,146,1.0,Restaurantes,7,5
483218,1670275089,5812,EAST MIAMI RESTAURANTS,MIAMI BEACH,N,3,146,5.0,Restaurantes,7,7
1714488,1024477107,5812,CHURRASCARIA GREGORIO,VARZEA ALEGRE,S,4,177,1.0,Restaurantes,7,7
460595,1036566584,5812,ESFIHARIA HAYEK,SAO PAULO,N,3,177,5.0,Restaurantes,7,7
1567357,373001000000000,5814,DUNKIN DONUTS SEAPORT,ORANJESTAD,S,2,146,1.0,Restaurantes,7,11
37435,1186157,5812,RESTAURANTE TOQUE DE S,SAO JOSE DOS,S,2,177,148.0,Restaurantes,7,7
1318443,744409,5812,REST MARISQ COSTA NOVA,ILHAVO,N,3,173,1.0,Restaurantes,7,11
1921067,3052299,5812,HEBE GYROS COIMBRA REST,COIMBRA,S,2,173,1.0,Restaurantes,7,11
1160592,8689218,5812,RESTAURANT EL TURCO  9218,USHUAIA,S,2,6,1.0,Restaurantes,7,7
1368207,54098297,5814,LLYLIA CAFE,SAO PAULO,S,4,177,1.0,Restaurantes,7,7
1269546,136135000000000,763,GARDEN COFFEE,JAÃš,N,3,177,1.0,Restaurantes,7,7
474473,25745999,5812,MARANATA LANC PIZZARIA,APUCARANA,S,2,177,5.0,Restaurantes,7,7
1269549,1096514815,5812,REST SANTAROSA,CUIABA,S,4,177,1.0,Restaurantes,7,11
1728479,550167002,5812,RESTORAN BOKERIA,SPLIT,S,2,33,1.0,Restaurantes,7,7
586731,75064650,5732,VIVO SUDOESTE,PATO BRANCO,S,2,177,4.0,Restaurantes,7,11
1567364,1046379183,5812,RESTAURANTE MASSA PU,ARAPONGAS,N,3,177,1.0,Restaurantes,7,7
1714477,1011469968,5812,REST E LANCH PELISSON,MORUNGABA,N,3,177,1.0,Restaurantes,7,11
1323930,768191,5812,RESTAURANTE PARAIZO,PRAIA GRANDE,S,2,177,1.0,Restaurantes,7,7
977141,25678202,5942,CAFE E LETRAS COM E DI,VILHENA,N,3,177,2.0,Restaurantes,7,7
460591,1096296842,5311,HUDSON WATERFALL EMBAR,CAMPINAS,S,4,177,5.0,Restaurantes,7,11
587429,1554794,5814,LA BOTTE       PIZZARI,PORTO ALEGRE,S,2,177,4.0,Restaurantes,7,7
474559,8709387971,5812,LOS TOROS RESTAUR,CURITIBA,S,1,177,5.0,Restaurantes,7,11
1919928,100079,5977,TOO FRENCH HOUSE BSB,ALMATY,S,2,66,1.0,Restaurantes,7,11
1277662,542814000000000,5812,SAHARA GRILL,PHILADELPHIA,N,2,146,1.0,Restaurantes,7,7
1633285,4933660000000,5812,GONPACHI NISHIAZABU,TOKYO,S,2,65,1.0,Restaurantes,7,11
571053,118684000000000,5441,CHURROS TENTACAO,SAO PAULO,S,2,177,4.0,Restaurantes,7,11
1627636,27642404,5812,TEMPERO CHEF,ARAGUARI,S,2,177,1.0,Restaurantes,7,7
911468,400004693,5814,STARBUCKS COFFEE (N1),SINGAPORE,N,3,121,2.0,Restaurantes,7,8
1362123,105793396,5691,PAG*FLAVIAMARIADINIZF,FORTALEZA,S,2,177,1.0,Restaurantes,7,10
354756,83688178,5812,PAG*MITSUYOSHIHIBARIN,CURITIBA,S,2,177,8.0,Restaurantes,7,11
571049,56587953,5411,GOURMET EXPRESS SUPERM,BARUERI,N,3,177,4.0,Restaurantes,7,7
1269391,21042154,7230,PAG*ANNAPAULADELIMASA,RECIFE,S,2,177,1.0,Restaurantes,7,11
1567567,876756000000000,5813,JAWS BAR,ITAPEMA,N,3,177,1.0,Restaurantes,7,11
354766,43857329,5697,QUISPE E FLORES,SAO PAULO,S,2,177,8.0,Restaurantes,7,11
483046,4091340380,5812,OLIVE GARDEN  012443 1400,MIAMI,S,1,146,5.0,Restaurantes,7,7
1277672,1674038,5814,GIAMMI CAFFE SNC,RIOMAGGIORE,N,3,173,1.0,Restaurantes,7,7
333191,1912030010,5814,THE COFFEE BEAN & TEA,PANAMA,S,2,146,8.0,Restaurantes,7,7
1728738,64036154,5814,REST E BAR PONTO IDEAL,CAMPINAS,N,3,177,1.0,Restaurantes,7,11
906955,9065894974,5814,MAIS CAFE,PORTO VELHO,S,1,177,2.0,Restaurantes,7,7
1368363,25753633,5812,SIMAS GOURMET RESTAURA,BLUMENAU,S,2,177,1.0,Restaurantes,7,7
1633267,8707816039,5812,RESTAURANTE FORME,GUARAMIRIM,S,1,177,1.0,Restaurantes,7,7
1162184,8709825277,5211,COMPANHIA DA VEDA,CURITIBA,S,1,177,1.0,Restaurantes,7,11
460313,1046178951,5812,PIZZARIA RAMON,RECIFE,N,3,177,5.0,Restaurantes,7,7
976918,1083647358,5814,BREJOS LANCHES,RIO DO SUL,S,2,177,2.0,Restaurantes,7,8
460319,1038843844,5813,SAIDEIRA CAFE BAR,IJUI,N,3,177,5.0,Restaurantes,7,7
1909730,992077289,5812,RESTAURANT RIBA ESCORXADA,TARTER,S,2,173,1.0,Restaurantes,7,7
919265,1052051585,5812,RESTAURANTE 4S,UBERABA,N,3,177,2.0,Restaurantes,7,7
333173,28643005,5812,RESTAURANTE DONA ELZA,ITAPOA,S,2,177,8.0,Restaurantes,7,7
333177,9918567504,5812,PRESS CAFE HILARIO,PORTO ALEGRE,S,1,177,8.0,Restaurantes,7,7
1130135,1059567900,5921,FAFA LANCHES,CURITIBA,S,2,177,1.0,Restaurantes,7,8
1556677,60035986,5814,ACAI DO FABIO LANCHES,JUIZ DE FORA,N,3,177,1.0,Restaurantes,7,8
1327375,57233837,5812,REST UNIAO DAS NACOES,PETROLINA,N,3,177,1.0,Restaurantes,7,11
587037,26911108,5812,CHURRASCARIA DECKER LT,MARILANDIA DO,S,2,177,4.0,Restaurantes,7,7
1643001,8788430000000,5812,CAFE HABANA - BLUE TRA,ANN ARBOR,N,2,146,1.0,Restaurantes,7,7
1269385,5462407230,5812,OUTBACK 4619,TUKWILA,N,1,146,1.0,Restaurantes,7,7
858753,19794221,5541,LAURO BOLFE   CIA LTDA,CUNHA PORA,S,2,177,2.0,Restaurantes,7,11
494274,49200917,7361,VITORIA S LANCHES,TUBARAO,S,2,177,5.0,Restaurantes,7,8
1368358,1016148620,5661,PIZZO CALCADOS,TRES CORACOES,S,4,177,1.0,Restaurantes,7,11
976944,1027554064,5812,DEL LANCHES,PERUIBE,N,3,177,2.0,Restaurantes,7,8
571078,1734666,5499,CONVENIENCIA NOVO BUZI,ARMACAO DOS B,S,2,177,4.0,Restaurantes,7,11
1161146,1717767,5499,A FABRICA  SUPLEMENTOS,RIO BONITO,N,2,177,1.0,Restaurantes,7,10
1620129,21763910,5462,BACKERI,BARILOCHE,N,4,6,1.0,Restaurantes,7,11
40416,1044787810,5411,CAROLLA PIZZA,CURITIBA,N,3,177,136.0,Restaurantes,7,7
354718,648618,5921,CARTOLA GRILL,ADAMANTINA,S,2,177,8.0,Restaurantes,7,7
850028,8733916530,7311,ORIGINAL BURGUER AND C,ANDRADINA,S,1,177,2.0,Restaurantes,7,8
911478,8675019558,5812,VARANDAO CHURRASCARIA LTD,SAO BERNARDO,S,1,177,2.0,Restaurantes,7,7
858732,9769418997,5811,QASSP DOHA QATAR,DOHA,S,1,112,2.0,Restaurantes,7,11
586999,101000000000,5812,CHURRASCARIA ZANONI,000-0000000,S,2,177,4.0,Restaurantes,7,7
1642985,25533936,5814,BAR E LANCHES VERDE GA,SANTOS,S,2,177,1.0,Restaurantes,7,8
976939,8718852262,5812,CAFE E REST MERC,ITAJAI,S,1,177,2.0,Restaurantes,7,7
988710,27773744,5813,CAFE PADDOCK,BELO HORIZONT,N,3,177,2.0,Restaurantes,7,7
1318341,17330416,5812,WJL CASSEB RESTAURAN,CORUMBATAI,S,4,177,1.0,Restaurantes,7,7
571064,8534648332,5814,RESTAURANTEESTRADA,SAO JOSE DOS,S,1,177,4.0,Restaurantes,7,7
976936,480617000000000,7311,CROWN TOURS SRL       718,ROMA,S,2,173,2.0,Restaurantes,7,11
1633293,100-7003818882,5812,BAR E RESTAURANTE CABRAL,FLORIANOPOLIS,S,2,177,1.0,Restaurantes,7,7
976930,801564000000000,5814,JIMMY ROCKER BAR,CAMPINAS,S,4,177,2.0,Restaurantes,7,11
333207,1100687308,5651,HERING NOVO HAMBURGO,NOVO HAMBURGO,S,2,177,8.0,Restaurantes,7,11
1922810,19934777,5814,CHURRASCARIA CEM POR C,FORMIGA,N,3,177,1.0,Restaurantes,7,7
333211,84397288,4112,NS VOORBURG,VOORBURG,S,2,173,8.0,Restaurantes,7,11
1620125,1036175500,5812,CHURRA BOI FORTE GRILL,PEDREIRA,S,2,177,1.0,Restaurantes,7,7
474666,1074839592,5661,P V P BARBOSA ME,PARANAVAI,N,3,177,5.0,Restaurantes,7,11
906942,49100000000000,5812,APPLEBEES 947235300276,PLAINVILLE,N,2,146,2.0,Restaurantes,7,7
906939,1010515451,5812,SALERMO S GRILL,SAO PAULO,S,2,177,2.0,Restaurantes,7,7
354734,331160000000000,5812,DONAN GRILL,SÃƒO PAULO,N,3,177,8.0,Restaurantes,7,7
850009,8591254289,5814,CHESTER CHIKEN,PANAMA,S,1,146,2.0,Restaurantes,7,11
1728713,1077850465,8999,MARCELA ESCOBAR PEDROS,CAMPO GRANDE,S,2,177,1.0,Restaurantes,7,11
474664,1054973315,5699,RAJA AFZAAL,CURITIBA,S,2,177,5.0,Restaurantes,7,11
1633291,467555000000,5812,RISTORANTE MARUZZELLA,MILANO,N,3,173,1.0,Restaurantes,7,7
35951,1370755,5812,SUSHI BRASIL,ARAUCARIA,N,3,177,155.0,Restaurantes,7,7
1567562,100-7003407751,5814,PASTELARIA YOKOYAMA,SAO PAULO,S,2,177,1.0,Restaurantes,7,8
494257,1022556220,5812,LANCHERIA THUME,ROSARIO DO SU,S,2,177,5.0,Restaurantes,7,8
571037,1012340837,5814,CHOPERIA BANDEIRA,RIO DE JANEIR,N,3,177,4.0,Restaurantes,7,10
354792,1355417,5541,POSTO E RESTAURANTE,NOVA ODESSA,S,2,177,8.0,Restaurantes,7,7
1567593,13789856,5813,GARGALO CHOPERIA,S CAETANO SUL,S,2,177,1.0,Restaurantes,7,10
